"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","E1101","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E4101","E4501","E9101","E9102","E9103","E9105","E9106"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","E1101_Number of kindergartens[number of kindergartens]","E1501_Number of Kindergarten students[person]","E2101_Number of elementary schools[number of schools]","E2401_Number of elementary school teachers[person]","E2501_Elementary school students[person]","E3101_Number of lower secondary schools[number of schools]","E3401_Number of lower secondary school teachers[person]","E3501_Lower secondary school students[person]","E4101_Number of upper secondary schools[number of schools]","E4501_Upper secondary school students[person]","E9101_Population by last school completed (Graduates) (Total)[person]","E9102_Population by last school completed (Elementary school, lower secondary school)[person]","E9103_Population by last school completed (Upper secondary school, lower secondary schools under the old educational system)[person]","E9105_Population by last school completed (Junior college, college of technology)[person]","E9106_Population by last school completed (University and graduate school)[person]"
"2015100000","2015","14108","Kanagawa-ken Yokohama-shi Kanazawa-ku","","13","2488","23","582","10556","12","357","5476","6","5211","***","***","***","***","***"
"2015100000","2015","14109","Kanagawa-ken Yokohama-shi Kohoku-ku","","23","4433","25","797","15887","12","423","7522","7","8055","***","***","***","***","***"
"2015100000","2015","14110","Kanagawa-ken Yokohama-shi Totsuka-ku","","19","3674","28","805","14779","12","424","7120","5","4559","***","***","***","***","***"
"2015100000","2015","14111","Kanagawa-ken Yokohama-shi Konan-ku","","17","2768","21","558","10508","11","316","5337","4","2718","***","***","***","***","***"
"2015100000","2015","14112","Kanagawa-ken Yokohama-shi Asahi-ku","","22","3559","25","679","12403","13","390","5903","6","5150","***","***","***","***","***"
"2015100000","2015","14113","Kanagawa-ken Yokohama-shi Midori-ku","","15","3379","17","553","10857","9","311","5533","5","4109","***","***","***","***","***"
"2015100000","2015","14114","Kanagawa-ken Yokohama-shi Seya-ku","","11","2187","11","354","6979","6","208","3576","3","3977","***","***","***","***","***"
"2015100000","2015","14115","Kanagawa-ken Yokohama-shi Sakae-ku","","9","1356","14","360","6668","7","197","3180","4","4225","***","***","***","***","***"
"2015100000","2015","14116","Kanagawa-ken Yokohama-shi Izumi-ku","","14","2475","16","460","8099","7","252","4259","2","1497","***","***","***","***","***"
"2015100000","2015","14117","Kanagawa-ken Yokohama-shi Aoba-ku","","20","5171","33","933","17502","14","518","8176","4","5660","***","***","***","***","***"
"2015100000","2015","14118","Kanagawa-ken Yokohama-shi Tsuzuki-ku","","13","4380","22","706","14438","10","388","7418","5","4619","***","***","***","***","***"
"2015100000","2015","14130","Kanagawa-ken Kawasaki-shi","","85","21929","117","3792","73363","58","2036","33131","25","23397","***","***","***","***","***"
"2015100000","2015","14131","Kanagawa-ken Kawasaki-shi Kawasaki-ku","","19","3174","20","585","10328","11","312","4628","3","2653","***","***","***","***","***"
"2015100000","2015","14132","Kanagawa-ken Kawasaki-shi Saiwai-ku","","11","2985","13","400","7623","5","176","2715","2","1686","***","***","***","***","***"
"2015100000","2015","14133","Kanagawa-ken Kawasaki-shi Nakahara-ku","","13","3131","19","615","12146","10","331","5111","6","5380","***","***","***","***","***"
"2015100000","2015","14134","Kanagawa-ken Kawasaki-shi Takatsu-ku","","10","3733","16","593","12160","6","256","4436","2","1787","***","***","***","***","***"
"2015100000","2015","14135","Kanagawa-ken Kawasaki-shi Tama-ku","","13","2739","15","483","9114","9","309","5334","8","7555","***","***","***","***","***"
"2015100000","2015","14136","Kanagawa-ken Kawasaki-shi Miyamae-ku","","11","3834","17","600","12085","8","340","5866","1","991","***","***","***","***","***"
"2015100000","2015","14137","Kanagawa-ken Kawasaki-shi Asao-ku","","8","2333","17","516","9907","9","312","5041","3","3345","***","***","***","***","***"
"2015100000","2015","14150","Kanagawa-ken Sagamihara-shi","","52","10491","75","2006","36721","40","1163","18387","19","17070","***","***","***","***","***"
"2015100000","2015","14151","Kanagawa-ken Sagamihara-shi Midori-ku","","14","2611","29","619","9723","15","325","4497","6","3877","***","***","***","***","***"
"2015100000","2015","14152","Kanagawa-ken Sagamihara-shi Chuo-ku","","19","3592","21","678","13291","11","428","7274","6","5321","***","***","***","***","***"
"2015100000","2015","14153","Kanagawa-ken Sagamihara-shi Minami-ku","","19","4288","25","709","13707","14","410","6616","7","7872","***","***","***","***","***"
"2015100000","2015","14201","Kanagawa-ken Yokosuka-shi","","38","6220","47","1139","19823","25","728","10643","13","11692","***","***","***","***","***"
"2015100000","2015","14203","Kanagawa-ken Hiratsuka-shi","","27","3248","28","741","13524","16","431","6641","7","6020","***","***","***","***","***"
"2015100000","2015","14204","Kanagawa-ken Kamakura-shi","","21","2837","19","514","9740","16","403","6368","10","6975","***","***","***","***","***"
"2015100000","2015","14205","Kanagawa-ken Fujisawa-shi","","34","6952","38","1170","24455","25","741","13211","15","12560","***","***","***","***","***"
"2015100000","2015","14206","Kanagawa-ken Odawara-shi","","16","1596","26","562","9396","13","338","5043","7","6255","***","***","***","***","***"
"2015100000","2015","14207","Kanagawa-ken Chigasaki-shi","","17","3577","20","630","13284","14","383","6370","5","4977","***","***","***","***","***"
"2015100000","2015","14208","Kanagawa-ken Zushi-shi","","5","558","6","149","2834","5","147","2074","4","2597","***","***","***","***","***"
"2015100000","2015","14210","Kanagawa-ken Miura-shi","","3","444","8","147","1863","3","76","1027","2","807","***","***","***","***","***"
"2015100000","2015","14211","Kanagawa-ken Hadano-shi","","12","1337","13","451","8392","9","281","4178","3","2700","***","***","***","***","***"
"2015100000","2015","14212","Kanagawa-ken Atsugi-shi","","18","2983","24","688","12011","13","416","6080","6","5512","***","***","***","***","***"
"2015100000","2015","14213","Kanagawa-ken Yamato-shi","","16","3663","20","662","11850","10","361","5902","6","4635","***","***","***","***","***"
"2015100000","2015","14214","Kanagawa-ken Isehara-shi","","9","2042","10","300","5115","4","155","2606","3","3331","***","***","***","***","***"
"2015100000","2015","14215","Kanagawa-ken Ebina-shi","","8","2078","13","386","7391","6","204","3604","3","2683","***","***","***","***","***"
"2015100000","2015","14216","Kanagawa-ken Zama-shi","","9","1949","11","337","6386","6","192","3099","3","2634","***","***","***","***","***"
"2015100000","2015","14217","Kanagawa-ken Minamiashigara-shi","","7","549","6","136","2231","3","90","1222","1","863","***","***","***","***","***"
"2015100000","2015","14218","Kanagawa-ken Ayase-shi","","9","1794","10","283","4866","5","160","2444","2","1985","***","***","***","***","***"
"2015100000","2015","14301","Kanagawa-ken Hayama-machi","","5","826","4","111","1798","2","56","777","0","0","***","***","***","***","***"
"2015100000","2015","14321","Kanagawa-ken Samukawa-machi","","3","789","5","142","2665","3","91","1358","1","1023","***","***","***","***","***"
"2015100000","2015","14341","Kanagawa-ken Oiso-machi","","4","421","4","95","1657","4","75","855","1","833","***","***","***","***","***"
"2015100000","2015","14342","Kanagawa-ken Ninomiya-machi","","5","612","3","72","1287","2","54","703","1","769","***","***","***","***","***"
"2015100000","2015","14361","Kanagawa-ken Nakai-machi","","0","0","2","35","510","1","23","267","0","0","***","***","***","***","***"
"2015100000","2015","14362","Kanagawa-ken Oi-machi","","3","256","3","69","1067","1","36","562","1","648","***","***","***","***","***"
"2015100000","2015","14363","Kanagawa-ken Matsuda-machi","","2","128","2","36","429","2","38","295","1","1423","***","***","***","***","***"
"2015100000","2015","14364","Kanagawa-ken Yamakita-machi","","3","87","2","41","431","1","26","243","1","592","***","***","***","***","***"
"2015100000","2015","14366","Kanagawa-ken Kaisei-machi","","1","169","2","57","1078","1","34","517","1","577","***","***","***","***","***"
"2015100000","2015","14382","Kanagawa-ken Hakone-machi","","2","18","5","57","550","2","34","326","1","125","***","***","***","***","***"
"2015100000","2015","14383","Kanagawa-ken Manazuru-machi","","1","38","1","19","227","1","19","192","0","0","***","***","***","***","***"
"2015100000","2015","14384","Kanagawa-ken Yugawara-machi","","2","126","3","69","995","1","39","536","0","0","***","***","***","***","***"
"2015100000","2015","14401","Kanagawa-ken Aikawa-machi","","4","489","6","138","2084","3","95","1210","1","661","***","***","***","***","***"
"2015100000","2015","14402","Kanagawa-ken Kiyokawa-mura","","1","36","2","20","148","2","24","68","0","0","***","***","***","***","***"
"2015100000","2015","15100","Niigata-ken Niigata-shi","","39","4046","112","2355","40379","61","1506","20987","29","23057","***","***","***","***","***"
"2015100000","2015","15101","Niigata-ken Niigata-shi Kita-ku","","4","224","13","252","3922","8","152","1994","2","1062","***","***","***","***","***"
"2015100000","2015","15102","Niigata-ken Niigata-shi Higashi-ku","","5","657","12","338","6768","8","248","3742","2","1723","***","***","***","***","***"
"2015100000","2015","15103","Niigata-ken Niigata-shi Chuo-ku","","13","1593","19","477","8662","10","305","4330","11","11079","***","***","***","***","***"
"2015100000","2015","15104","Niigata-ken Niigata-shi Konan-ku","","2","242","10","225","3840","7","156","2133","2","2107","***","***","***","***","***"
"2015100000","2015","15105","Niigata-ken Niigata-shi Akiha-ku","","8","500","13","259","4136","6","153","2122","3","1853","***","***","***","***","***"
"2015100000","2015","15106","Niigata-ken Niigata-shi Minami-ku","","1","66","11","160","2185","6","100","1148","1","300","***","***","***","***","***"
"2015100000","2015","15107","Niigata-ken Niigata-shi Nishi-ku","","3","535","19","427","8113","10","275","4003","5","3249","***","***","***","***","***"
"2015100000","2015","15108","Niigata-ken Niigata-shi Nishikan-ku","","3","229","15","217","2753","6","117","1515","3","1684","***","***","***","***","***"
"2015100000","2015","15202","Niigata-ken Nagaoka-shi","","14","1141","60","1015","14388","29","608","7670","11","7405","***","***","***","***","***"
"2015100000","2015","15204","Niigata-ken Sanjo-shi","","6","268","21","374","4967","9","217","2664","4","2802","***","***","***","***","***"
"2015100000","2015","15205","Niigata-ken Kashiwazaki-shi","","5","465","20","339","4128","12","214","2076","5","2332","***","***","***","***","***"
"2015100000","2015","15206","Niigata-ken Shibata-shi","","5","349","21","375","4798","10","224","2623","7","4117","***","***","***","***","***"
"2015100000","2015","15208","Niigata-ken Ojiya-shi","","1","114","8","138","1880","5","87","936","2","1236","***","***","***","***","***"
"2015100000","2015","15209","Niigata-ken Kamo-shi","","3","135","7","97","1208","5","72","719","3","1773","***","***","***","***","***"
"2015100000","2015","15210","Niigata-ken Tokamachi-shi","","3","147","19","256","2632","10","160","1340","5","1867","***","***","***","***","***"
"2015100000","2015","15211","Niigata-ken Mitsuke-shi","","3","342","8","144","1956","4","90","1125","1","473","***","***","***","***","***"
"2015100000","2015","15212","Niigata-ken Murakami-shi","","2","130","20","288","2771","8","143","1541","3","1299","***","***","***","***","***"
"2015100000","2015","15213","Niigata-ken Tsubame-shi","","3","97","15","284","4156","5","152","2082","2","837","***","***","***","***","***"
"2015100000","2015","15216","Niigata-ken Itoigawa-shi","","4","293","17","210","2032","4","92","1127","3","1199","***","***","***","***","***"
"2015100000","2015","15217","Niigata-ken Myoko-shi","","0","0","8","135","1527","3","78","856","1","480","***","***","***","***","***"
"2015100000","2015","15218","Niigata-ken Gosen-shi","","3","235","9","167","2450","5","104","1396","2","990","***","***","***","***","***"
"2015100000","2015","15222","Niigata-ken Joetsu-shi","","9","1023","53","895","10420","23","495","5385","12","5306","***","***","***","***","***"
"2015100000","2015","15223","Niigata-ken Agano-shi","","4","197","10","163","2134","4","103","1169","1","339","***","***","***","***","***"
"2015100000","2015","15224","Niigata-ken Sado-shi","","4","64","24","276","2439","13","165","1266","5","1213","***","***","***","***","***"
"2015100000","2015","15225","Niigata-ken Uonuma-shi","","3","79","9","157","1822","6","105","1070","2","825","***","***","***","***","***"
"2015100000","2015","15226","Niigata-ken Minamiuonuma-shi","","0","0","19","268","3018","6","125","1576","4","1940","***","***","***","***","***"
"2015100000","2015","15227","Niigata-ken Tainai-shi","","0","0","5","100","1411","4","66","775","2","644","***","***","***","***","***"
"2015100000","2015","15307","Niigata-ken Seiro-machi","","3","456","3","66","805","1","36","413","0","0","***","***","***","***","***"
"2015100000","2015","15342","Niigata-ken Yahiko-mura","","0","0","1","26","472","1","19","232","0","0","***","***","***","***","***"
"2015100000","2015","15361","Niigata-ken Tagami-machi","","1","52","2","40","520","1","26","306","0","0","***","***","***","***","***"
"2015100000","2015","15385","Niigata-ken Aga-machi","","0","0","7","67","424","3","33","299","1","157","***","***","***","***","***"
"2015100000","2015","15405","Niigata-ken Izumozaki-machi","","0","0","1","15","181","1","12","94","1","162","***","***","***","***","***"
"2015100000","2015","15461","Niigata-ken Yuzawa-machi","","0","0","1","23","335","1","19","170","0","0","***","***","***","***","***"
"2015100000","2015","15482","Niigata-ken Tsunan-machi","","0","0","4","41","391","1","18","182","0","0","***","***","***","***","***"
"2015100000","2015","15504","Niigata-ken Kariwa-mura","","0","0","1","16","221","1","14","131","0","0","***","***","***","***","***"
"2015100000","2015","15581","Niigata-ken Sekikawa-mura","","0","0","1","20","259","1","15","131","0","0","***","***","***","***","***"
"2015100000","2015","15586","Niigata-ken Awashimaura-mura","","0","0","1","5","10","1","6","17","0","0","***","***","***","***","***"
"2015100000","2015","16201","Toyama-ken Toyama-shi","","37","3281","67","1366","21789","29","835","11904","20","12678","***","***","***","***","***"
"2015100000","2015","16202","Toyama-ken Takaoka-shi","","10","720","26","546","8149","12","329","4469","11","6139","***","***","***","***","***"
"2015100000","2015","16204","Toyama-ken Uozu-shi","","2","45","12","179","2090","2","76","1170","4","1603","***","***","***","***","***"
"2015100000","2015","16205","Toyama-ken Himi-shi","","1","191","12","173","2147","6","109","1250","1","831","***","***","***","***","***"
"2015100000","2015","16206","Toyama-ken Namerikawa-shi","","3","137","7","122","1776","2","69","978","1","715","***","***","***","***","***"
"2015100000","2015","16207","Toyama-ken Kurobe-shi","","3","124","10","170","2150","4","89","1156","1","586","***","***","***","***","***"
"2015100000","2015","16208","Toyama-ken Tonami-shi","","10","435","8","175","2808","4","106","1507","2","1068","***","***","***","***","***"
"2015100000","2015","16209","Toyama-ken Oyabe-shi","","1","17","5","93","1389","4","70","801","3","748","***","***","***","***","***"
