"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","B1102","B1103","B1104","B1105","B1106","B1107"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","B1102_Total land area (Incl. the northern territories and Takeshima)[ha]","B1103_Inhabitable area[ha]","B1104_Main lakes and marshes area[ha]","B1105_Woodland area[ha]","B1106_Forest area[ha]","B1107_Area of grass fields other than forest[ha]"
"2014100000","2014","27145","Osaka-fu Sakai-shi Minami-ku","","4039","3634","0","401","401","0"
"2014100000","2014","27146","Osaka-fu Sakai-shi Kita-ku","","1560","1560","0","0","0","0"
"2014100000","2014","27147","Osaka-fu Sakai-shi Mihara-ku","","1320","1319","0","1","1","0"
"2014100000","2014","27202","Osaka-fu Kishiwada-shi","","7255","5298","0","1956","1956","0"
"2014100000","2014","27203","Osaka-fu Toyonaka-shi","","3639","3637","0","2","2","0"
"2014100000","2014","27204","Osaka-fu Ikeda-shi","","2214","1660","0","554","554","0"
"2014100000","2014","27205","Osaka-fu Suita-shi","","3609","3588","0","38","38","0"
"2014100000","2014","27206","Osaka-fu Izumiotsu-shi","","1431","1431","0","0","0","0"
"2014100000","2014","27207","Osaka-fu Takatsuki-shi","","10529","5718","0","4953","4953","0"
"2014100000","2014","27208","Osaka-fu Kaizuka-shi","","4393","2618","0","1775","1775","0"
"2014100000","2014","27209","Osaka-fu Moriguchi-shi","","1271","1271","0","0","0","0"
"2014100000","2014","27210","Osaka-fu Hirakata-shi","","6512","5783","0","715","715","0"
"2014100000","2014","27211","Osaka-fu Ibaraki-shi","","7649","4716","0","2905","2905","0"
"2014100000","2014","27212","Osaka-fu Yao-shi","","4172","3689","0","482","482","0"
"2014100000","2014","27213","Osaka-fu Izumisano-shi","","5651","3655","0","1980","1980","0"
"2014100000","2014","27214","Osaka-fu Tondabayashi-shi","","3972","3669","0","299","299","0"
"2014100000","2014","27215","Osaka-fu Neyagawa-shi","","2470","2384","0","86","86","0"
"2014100000","2014","27216","Osaka-fu Kawachinagano-shi","","10963","3401","0","7311","7311","0"
"2014100000","2014","27217","Osaka-fu Matsubara-shi","","1666","1666","0","0","0","0"
"2014100000","2014","27218","Osaka-fu Daito-shi","","1827","1545","0","282","282","0"
"2014100000","2014","27219","Osaka-fu Izumi-shi","","8498","5016","0","3393","3216","177"
"2014100000","2014","27220","Osaka-fu Minoh-shi","","4790","1944","0","2785","2784","1"
"2014100000","2014","27221","Osaka-fu Kashiwara-shi","","2533","1798","0","734","734","0"
"2014100000","2014","27222","Osaka-fu Habikino-shi","","2645","2397","0","247","247","0"
"2014100000","2014","27223","Osaka-fu Kadoma-shi","","1230","1230","0","0","0","0"
"2014100000","2014","27224","Osaka-fu Settsu-shi","","1487","1487","0","0","0","0"
"2014100000","2014","27225","Osaka-fu Takaishi-shi","","1129","1129","0","0","0","0"
"2014100000","2014","27226","Osaka-fu Fujiidera-shi","","889","889","0","0","0","0"
"2014100000","2014","27227","Osaka-fu Higashiosaka-shi","","6178","5169","0","1009","1009","0"
"2014100000","2014","27228","Osaka-fu Sennan-shi","","4898","2657","0","2241","2241","0"
"2014100000","2014","27229","Osaka-fu Shijonawate-shi","","1869","1125","0","743","743","0"
"2014100000","2014","27230","Osaka-fu Katano-shi","","2555","1594","0","818","818","0"
"2014100000","2014","27231","Osaka-fu Osakasayama-shi","","1192","1162","0","29","29","0"
"2014100000","2014","27232","Osaka-fu Hannan-shi","","3617","1607","0","1871","1871","0"
"2014100000","2014","27301","Osaka-fu Shimamoto-cho","","1681","676","0","971","971","0"
"2014100000","2014","27321","Osaka-fu Toyono-cho","","3434","1212","0","2221","2221","0"
"2014100000","2014","27322","Osaka-fu Nose-cho","","9875","2128","0","7747","7747","0"
"2014100000","2014","27341","Osaka-fu Tadaoka-cho","","397","397","0","0","0","0"
"2014100000","2014","27361","Osaka-fu Kumatori-cho","","1724","1190","0","534","534","0"
"2014100000","2014","27362","Osaka-fu Tajiri-cho","","562","562","0","0","0","0"
"2014100000","2014","27366","Osaka-fu Misaki-cho","","4918","1287","0","3631","3631","0"
"2014100000","2014","27381","Osaka-fu Taishi-cho","","1417","899","0","518","518","0"
"2014100000","2014","27382","Osaka-fu Kanan-cho","","2526","1311","0","1214","1214","0"
"2014100000","2014","27383","Osaka-fu Chihayaakasaka-mura","","3730","714","0","3010","3010","0"
"2014100000","2014","28100","Hyogo-ken Kobe-shi","","55702","33158","0","22388","22354","34"
"2014100000","2014","28101","Hyogo-ken Kobe-shi Higashinada-ku","","3402","2737","0","662","662","0"
"2014100000","2014","28102","Hyogo-ken Kobe-shi Nada-ku","","3266","1302","0","1901","1891","10"
"2014100000","2014","28105","Hyogo-ken Kobe-shi Hyogo-ku","","1468","1047","0","379","379","0"
"2014100000","2014","28106","Hyogo-ken Kobe-shi Nagata-ku","","1136","1016","0","126","126","0"
"2014100000","2014","28107","Hyogo-ken Kobe-shi Suma-ku","","2893","2159","0","717","717","0"
"2014100000","2014","28108","Hyogo-ken Kobe-shi Tarumi-ku","","2811","2431","0","376","376","0"
"2014100000","2014","28109","Hyogo-ken Kobe-shi Kita-ku","","24029","9858","0","14160","14160","0"
"2014100000","2014","28110","Hyogo-ken Kobe-shi Chuo-ku","","2897","2278","0","603","603","0"
"2014100000","2014","28111","Hyogo-ken Kobe-shi Nishi-ku","","13801","10331","0","3464","3440","24"
"2014100000","2014","28201","Hyogo-ken Himeji-shi","","53433","22748","0","30600","30598","2"
"2014100000","2014","28202","Hyogo-ken Amagasaki-shi","","5072","5072","0","0","0","0"
"2014100000","2014","28203","Hyogo-ken Akashi-shi","","4942","4737","0","205","173","32"
"2014100000","2014","28204","Hyogo-ken Nishinomiya-shi","","9996","6280","0","3685","3685","0"
"2014100000","2014","28205","Hyogo-ken Sumoto-shi","","18238","7896","0","10331","10331","0"
"2014100000","2014","28206","Hyogo-ken Ashiya-shi","","1847","1099","0","720","720","0"
"2014100000","2014","28207","Hyogo-ken Itami-shi","","2500","2500","0","0","0","0"
"2014100000","2014","28208","Hyogo-ken Aioi-shi","","9040","2232","0","6808","6808","0"
"2014100000","2014","28209","Hyogo-ken Toyooka-shi","","69755","14422","0","55333","55217","116"
"2014100000","2014","28210","Hyogo-ken Kakogawa-shi","","13848","10588","0","3496","3476","20"
"2014100000","2014","28212","Hyogo-ken Ako-shi","","12686","4610","0","8079","8076","3"
"2014100000","2014","28213","Hyogo-ken Nishiwaki-shi","","13244","3844","0","9388","9388","0"
"2014100000","2014","28214","Hyogo-ken Takarazuka-shi","","10180","4340","0","5688","5670","18"
"2014100000","2014","28215","Hyogo-ken Miki-shi","","17651","10259","0","7381","7381","0"
"2014100000","2014","28216","Hyogo-ken Takasago-shi","","3445","3010","0","428","428","0"
"2014100000","2014","28217","Hyogo-ken Kawanishi-shi","","5344","3255","0","2089","2089","0"
"2014100000","2014","28218","Hyogo-ken Ono-shi","","9294","5758","0","3529","3387","142"
"2014100000","2014","28219","Hyogo-ken Sanda-shi","","21032","7404","0","13606","13606","0"
"2014100000","2014","28220","Hyogo-ken Kasai-shi","","15098","8490","0","6600","6509","91"
"2014100000","2014","28221","Hyogo-ken Sasayama-shi","","37759","9584","0","28174","28174","0"
"2014100000","2014","28222","Hyogo-ken Yabu-shi","","42291","6725","0","35596","35582","14"
"2014100000","2014","28223","Hyogo-ken Tamba-shi","","49321","12159","0","37162","37162","0"
"2014100000","2014","28224","Hyogo-ken Minamiawaji-shi","","22901","9804","0","13097","13097","0"
"2014100000","2014","28225","Hyogo-ken Asago-shi","","40306","6521","0","33802","33709","93"
"2014100000","2014","28226","Hyogo-ken Awaji-shi","","18435","11149","0","7301","7301","0"
"2014100000","2014","28227","Hyogo-ken Shiso-shi","","65854","7199","0","58695","58668","27"
"2014100000","2014","28228","Hyogo-ken Kato-shi","","15755","7929","0","7729","7718","11"
"2014100000","2014","28229","Hyogo-ken Tatsuno-shi","","21087","8295","0","12792","12792","0"
"2014100000","2014","28301","Hyogo-ken Inagawa-cho","","9033","2057","0","6970","6970","0"
"2014100000","2014","28365","Hyogo-ken Taka-cho","","18519","3557","0","14975","14968","7"
"2014100000","2014","28381","Hyogo-ken Inami-cho","","3492","3377","0","112","112","0"
"2014100000","2014","28382","Hyogo-ken Harima-cho","","913","913","0","0","0","0"
"2014100000","2014","28442","Hyogo-ken Ichikawa-cho","","8267","1997","0","6270","6267","3"
"2014100000","2014","28443","Hyogo-ken Fukusaki-cho","","4579","2117","0","2462","2462","0"
"2014100000","2014","28446","Hyogo-ken Kamikawa-cho","","20223","2591","0","17627","17511","116"
"2014100000","2014","28464","Hyogo-ken Taishi-cho","","2261","1576","0","683","683","0"
"2014100000","2014","28481","Hyogo-ken Kamigori-cho","","15026","3769","0","11251","11251","0"
"2014100000","2014","28501","Hyogo-ken Sayo-cho","","30744","5840","0","24899","24899","0"
"2014100000","2014","28585","Hyogo-ken Kami-cho","","36877","5133","0","31746","31347","399"
"2014100000","2014","28586","Hyogo-ken Shinonsen-cho","","24101","3997","0","20104","20092","12"
"2014100000","2014","29201","Nara-ken Nara-shi","","27694","14402","0","13273","13273","0"
"2014100000","2014","29202","Nara-ken Yamatotakada-shi","","1648","1648","0","0","0","0"
"2014100000","2014","29203","Nara-ken Yamatokoriyama-shi","","4269","3879","0","390","390","0"
"2014100000","2014","29204","Nara-ken Tenri-shi","","8642","5238","0","3404","3404","0"
"2014100000","2014","29205","Nara-ken Kashihara-shi","","3956","3740","0","213","213","0"
"2014100000","2014","29206","Nara-ken Sakurai-shi","","9891","3958","0","5933","5933","0"
"2014100000","2014","29207","Nara-ken Gojo-shi","","29202","7452","0","21747","21726","21"
"2014100000","2014","29208","Nara-ken Gose-shi","","6058","2924","0","3134","3134","0"
"2014100000","2014","29209","Nara-ken Ikoma-shi","","5315","3369","0","1926","1926","0"
"2014100000","2014","29210","Nara-ken Kashiba-shi","","2426","1813","0","598","598","0"
"2014100000","2014","29211","Nara-ken Katsuragi-shi","","3372","1988","0","1330","1330","0"
"2014100000","2014","29212","Nara-ken Uda-shi","","24750","6420","0","18290","18290","0"
"2014100000","2014","29322","Nara-ken Yamazoe-mura","","6652","2539","0","4128","4128","0"
"2014100000","2014","29342","Nara-ken Heguri-cho","","2390","1256","0","1134","1134","0"
"2014100000","2014","29343","Nara-ken Sango-cho","","879","604","0","277","277","0"
"2014100000","2014","29344","Nara-ken Ikaruga-cho","","1427","1081","0","346","346","0"
"2014100000","2014","29345","Nara-ken Ando-cho","","431","431","0","0","0","0"
"2014100000","2014","29361","Nara-ken Kawanishi-cho","","593","593","0","0","0","0"
"2014100000","2014","29362","Nara-ken Miyake-cho","","406","406","0","0","0","0"
"2014100000","2014","29363","Nara-ken Tawaramoto-cho","","2109","2109","0","0","0","0"
"2014100000","2014","29385","Nara-ken Soni-mura","","4776","644","0","4132","4132","0"
"2014100000","2014","29386","Nara-ken Mitsue-mura","","7958","876","0","7011","7011","0"
"2014100000","2014","29401","Nara-ken Takatori-cho","","2579","893","0","1693","1688","5"
"2014100000","2014","29402","Nara-ken Asuka-mura","","2410","1060","0","1350","1350","0"
"2014100000","2014","29424","Nara-ken Kammaki-cho","","614","511","0","102","102","0"
"2014100000","2014","29425","Nara-ken Oji-cho","","701","519","0","175","175","0"
"2014100000","2014","29426","Nara-ken Koryo-cho","","1630","1606","0","23","23","0"
"2014100000","2014","29427","Nara-ken Kawai-cho","","823","784","0","39","39","0"
"2014100000","2014","29441","Nara-ken Yoshino-cho","","9565","1621","0","7905","7905","0"
"2014100000","2014","29442","Nara-ken Oyodo-cho","","3810","1835","0","1976","1976","0"
"2014100000","2014","29443","Nara-ken Shimoichi-cho","","6199","1308","0","4891","4884","7"
"2014100000","2014","29444","Nara-ken Kurotaki-mura","","4770","160","0","4620","4620","0"
"2014100000","2014","29446","Nara-ken Tenkawa-mura","","17566","415","0","17082","17082","0"
"2014100000","2014","29447","Nara-ken Nosegawa-mura","","15490","457","0","15001","14981","20"
"2014100000","2014","29449","Nara-ken Totsukawa-mura","","67238","2690","0","64482","64479","3"
"2014100000","2014","29450","Nara-ken Shimokitayama-mura","","13339","1064","0","12159","12149","10"
"2014100000","2014","29451","Nara-ken Kamikitayama-mura","","27422","922","0","26595","26591","4"
"2014100000","2014","29452","Nara-ken Kawakami-mura","","26926","1347","0","25580","25577","3"
"2014100000","2014","29453","Nara-ken Higashiyoshino-mura","","13165","563","0","12602","12602","0"
"2014100000","2014","30201","Wakayama-ken Wakayama-shi","","20884","14636","0","6158","6158","0"
"2014100000","2014","30202","Wakayama-ken Kainan-shi","","10106","6172","0","3923","3923","0"
"2014100000","2014","30203","Wakayama-ken Hashimoto-shi","","13055","5309","0","7241","7241","0"
"2014100000","2014","30204","Wakayama-ken Arida-shi","","3689","3023","0","666","666","0"
"2014100000","2014","30205","Wakayama-ken Gobo-shi","","4391","2775","0","1560","1560","0"
"2014100000","2014","30206","Wakayama-ken Tanabe-shi","","102691","11046","0","90328","90317","11"
"2014100000","2014","30207","Wakayama-ken Shingu-shi","","25523","2318","0","23116","23116","0"
"2014100000","2014","30208","Wakayama-ken Kinokawa-shi","","22821","11993","0","10792","10792","0"
"2014100000","2014","30209","Wakayama-ken Iwade-shi","","3851","2355","0","1487","1487","0"
"2014100000","2014","30304","Wakayama-ken Kimino-cho","","12834","3202","0","9659","9659","0"
"2014100000","2014","30341","Wakayama-ken Katsuragi-cho","","15169","5157","0","10010","10010","0"
"2014100000","2014","30343","Wakayama-ken Kudoyama-cho","","4415","1127","0","3288","3288","0"
"2014100000","2014","30344","Wakayama-ken Koya-cho","","13703","749","0","12949","12941","8"
"2014100000","2014","30361","Wakayama-ken Yuasa-cho","","2079","1316","0","759","759","0"
"2014100000","2014","30362","Wakayama-ken Hirogawa-cho","","6533","1595","0","4832","4832","0"
"2014100000","2014","30366","Wakayama-ken Aridagawa-cho","","35184","8266","0","26921","26920","1"
"2014100000","2014","30381","Wakayama-ken Mihama-cho","","1277","677","0","593","593","0"
"2014100000","2014","30382","Wakayama-ken Hidaka-cho","","4640","1566","0","3226","3224","2"
"2014100000","2014","30383","Wakayama-ken Yura-cho","","3073","1175","0","1869","1869","0"
"2014100000","2014","30390","Wakayama-ken Inami-cho","","11362","3177","0","8117","8117","0"
"2014100000","2014","30391","Wakayama-ken Minabe-cho","","12028","3905","0","8123","8123","0"
"2014100000","2014","30392","Wakayama-ken Hidakagawa-cho","","33159","4212","0","28927","28927","0"
"2014100000","2014","30401","Wakayama-ken Shirahama-cho","","20096","3742","0","16273","16273","0"
"2014100000","2014","30404","Wakayama-ken Kamitonda-cho","","5737","2028","0","3653","3653","0"
"2014100000","2014","30406","Wakayama-ken Susami-cho","","17446","1270","0","16173","16173","0"
"2014100000","2014","30421","Wakayama-ken Nachikatsuura-cho","","18331","2233","0","16055","16050","5"
"2014100000","2014","30422","Wakayama-ken Taiji-cho","","581","273","0","333","333","0"
"2014100000","2014","30424","Wakayama-ken Kozagawa-cho","","29423","1228","0","28107","28107","0"
"2014100000","2014","30427","Wakayama-ken Kitayama-mura","","4820","295","0","4448","4448","0"
"2014100000","2014","30428","Wakayama-ken Kushimoto-cho","","13567","2608","0","11372","11372","0"
"2014100000","2014","31201","Tottori-ken Tottori-shi","","76531","21271","699","54561","54376","185"
"2014100000","2014","31202","Tottori-ken Yonago-shi","","13242","9876","555","2479","1961","518"
"2014100000","2014","31203","Tottori-ken Kurayoshi-shi","","27206","8861","0","18472","18399","73"
"2014100000","2014","31204","Tottori-ken Sakaiminato-shi","","2902","2667","189","46","37","9"
"2014100000","2014","31302","Tottori-ken Iwami-cho","","12232","2290","0","9929","9922","7"
"2014100000","2014","31325","Tottori-ken Wakasa-cho","","19918","1089","0","18542","18518","24"
"2014100000","2014","31328","Tottori-ken Chizu-cho","","22470","1671","0","20832","20793","39"
"2014100000","2014","31329","Tottori-ken Yazu-cho","","20671","4179","0","16525","16518","7"
"2014100000","2014","31364","Tottori-ken Misasa-cho","","23352","2609","0","20662","20651","11"
"2014100000","2014","31370","Tottori-ken Yurihama-cho","","7794","3437","405","3949","3944","5"
"2014100000","2014","31371","Tottori-ken Kotoura-cho","","13997","5731","0","8743","8373","370"
"2014100000","2014","31372","Tottori-ken Hokuei-cho","","5694","4265","0","1435","1435","0"
"2014100000","2014","31384","Tottori-ken Hiezu-son","","420","409","0","11","10","1"
"2014100000","2014","31386","Tottori-ken Daisen-cho","","18983","8012","0","12047","11859","188"
"2014100000","2014","31389","Tottori-ken Nambu-cho","","11403","2880","0","8535","8494","41"
"2014100000","2014","31390","Tottori-ken Hoki-cho","","13944","4331","0","9550","9477","73"
"2014100000","2014","31401","Tottori-ken Nichinan-cho","","34096","3666","0","30430","30403","27"
"2014100000","2014","31402","Tottori-ken Hino-cho","","13398","1472","0","11925","11893","32"
"2014100000","2014","31403","Tottori-ken Kofu-cho","","12452","2335","0","10109","10055","54"
"2014100000","2014","32201","Shimane-ken Matsue-shi","","57299","16442","11274","29029","28423","606"
"2014100000","2014","32202","Shimane-ken Hamada-shi","","69066","14532","0","56101","53803","2298"
"2014100000","2014","32203","Shimane-ken Izumo-shi","","62436","22859","2213","37423","37148","275"
"2014100000","2014","32204","Shimane-ken Masuda-shi","","73319","9080","0","63377","63366","11"
"2014100000","2014","32205","Shimane-ken Oda-shi","","43571","8972","0","33648","33354","294"
"2014100000","2014","32206","Shimane-ken Yasugi-shi","","42093","9646","2376","30309","30289","20"
"2014100000","2014","32207","Shimane-ken Gotsu-shi","","26824","5608","0","21120","20791","329"
"2014100000","2014","32209","Shimane-ken Unnan-shi","","55318","11500","0","43729","43431","298"
